agency,site,date_time,flow,comments
USGS,conoco,1999-01-01T05:00:00Z,96,
USGS,conoco,1999-01-02T05:00:00Z,102,
USGS,conoco,1999-01-03T05:00:00Z,125,
USGS,conoco,1999-01-04T05:00:00Z,160,
USGS,conoco,1999-01-05T05:00:00Z,145,
USGS,conoco,1999-01-06T05:00:00Z,125,
USGS,conoco,1999-01-07T05:00:00Z,115,
USGS,conoco,1999-01-08T05:00:00Z,110,
USGS,conoco,1999-01-09T05:00:00Z,130,
USGS,conoco,1999-01-10T05:00:00Z,150,
USGS,conoco,1999-01-11T05:00:00Z,170,
USGS,conoco,1999-01-12T05:00:00Z,150,
USGS,conoco,1999-01-13T05:00:00Z,140,
USGS,conoco,1999-01-14T05:00:00Z,170,
USGS,conoco,1999-01-15T05:00:00Z,200,
USGS,conoco,1999-01-16T05:00:00Z,170,
USGS,conoco,1999-01-17T05:00:00Z,150,
USGS,conoco,1999-01-18T05:00:00Z,170,
USGS,conoco,1999-01-19T05:00:00Z,600,
USGS,conoco,1999-01-20T05:00:00Z,700,
USGS,conoco,1999-01-21T05:00:00Z,600,
USGS,conoco,1999-01-22T05:00:00Z,530,
USGS,conoco,1999-01-23T05:00:00Z,550,
USGS,conoco,1999-01-24T05:00:00Z,4000,
USGS,conoco,1999-01-25T05:00:00Z,3730,
USGS,conoco,1999-01-26T05:00:00Z,1490,
USGS,conoco,1999-01-27T05:00:00Z,1060,
USGS,conoco,1999-01-28T05:00:00Z,855,
USGS,conoco,1999-01-29T05:00:00Z,716,
USGS,conoco,1999-01-30T05:00:00Z,595,
USGS,conoco,1999-01-31T05:00:00Z,509,
USGS,conoco,1999-02-01T05:00:00Z,449,
USGS,conoco,1999-02-02T05:00:00Z,538,
USGS,conoco,1999-02-03T05:00:00Z,634,
USGS,conoco,1999-02-04T05:00:00Z,536,
USGS,conoco,1999-02-05T05:00:00Z,466,
USGS,conoco,1999-02-06T05:00:00Z,413,
USGS,conoco,1999-02-07T05:00:00Z,395,
USGS,conoco,1999-02-08T05:00:00Z,449,
USGS,conoco,1999-02-09T05:00:00Z,440,
USGS,conoco,1999-02-10T05:00:00Z,415,
USGS,conoco,1999-02-11T05:00:00Z,381,
USGS,conoco,1999-02-12T05:00:00Z,366,
USGS,conoco,1999-02-13T05:00:00Z,382,
USGS,conoco,1999-02-14T05:00:00Z,364,
USGS,conoco,1999-02-15T05:00:00Z,326,
USGS,conoco,1999-02-16T05:00:00Z,311,
USGS,conoco,1999-02-17T05:00:00Z,313,
USGS,conoco,1999-02-18T05:00:00Z,333,
USGS,conoco,1999-02-19T05:00:00Z,316,
USGS,conoco,1999-02-20T05:00:00Z,293,
USGS,conoco,1999-02-21T05:00:00Z,275,
USGS,conoco,1999-02-22T05:00:00Z,254,
USGS,conoco,1999-02-23T05:00:00Z,230,
USGS,conoco,1999-02-24T05:00:00Z,234,
USGS,conoco,1999-02-25T05:00:00Z,226,
USGS,conoco,1999-02-26T05:00:00Z,233,
USGS,conoco,1999-02-27T05:00:00Z,225,
USGS,conoco,1999-02-28T05:00:00Z,256,
USGS,conoco,1999-03-01T05:00:00Z,358,
USGS,conoco,1999-03-02T05:00:00Z,320,
USGS,conoco,1999-03-03T05:00:00Z,299,
USGS,conoco,1999-03-04T05:00:00Z,1430,
USGS,conoco,1999-03-05T05:00:00Z,1340,
USGS,conoco,1999-03-06T05:00:00Z,1060,
USGS,conoco,1999-03-07T05:00:00Z,964,
USGS,conoco,1999-03-08T05:00:00Z,787,
USGS,conoco,1999-03-09T05:00:00Z,711,
USGS,conoco,1999-03-10T05:00:00Z,652,
USGS,conoco,1999-03-11T05:00:00Z,606,
USGS,conoco,1999-03-12T05:00:00Z,590,
USGS,conoco,1999-03-13T05:00:00Z,614,
USGS,conoco,1999-03-14T05:00:00Z,694,
USGS,conoco,1999-03-15T05:00:00Z,750,
USGS,conoco,1999-03-16T05:00:00Z,824,
USGS,conoco,1999-03-17T05:00:00Z,1300,
USGS,conoco,1999-03-18T05:00:00Z,2290,
USGS,conoco,1999-03-19T05:00:00Z,1890,
USGS,conoco,1999-03-20T05:00:00Z,1400,
USGS,conoco,1999-03-21T05:00:00Z,1370,
USGS,conoco,1999-03-22T05:00:00Z,2770,
USGS,conoco,1999-03-23T05:00:00Z,1880,
USGS,conoco,1999-03-24T05:00:00Z,1490,
USGS,conoco,1999-03-25T05:00:00Z,1270,
USGS,conoco,1999-03-26T05:00:00Z,1080,
USGS,conoco,1999-03-27T05:00:00Z,943,
USGS,conoco,1999-03-28T05:00:00Z,848,
USGS,conoco,1999-03-29T05:00:00Z,771,
USGS,conoco,1999-03-30T05:00:00Z,699,
USGS,conoco,1999-03-31T05:00:00Z,632,
USGS,conoco,1999-04-01T05:00:00Z,628,
USGS,conoco,1999-04-02T05:00:00Z,677,
USGS,conoco,1999-04-03T05:00:00Z,612,
USGS,conoco,1999-04-04T05:00:00Z,565,
USGS,conoco,1999-04-05T04:00:00Z,1380,
USGS,conoco,1999-04-06T04:00:00Z,1140,
USGS,conoco,1999-04-07T04:00:00Z,911,
USGS,conoco,1999-04-08T04:00:00Z,787,
USGS,conoco,1999-04-09T04:00:00Z,865,
USGS,conoco,1999-04-10T04:00:00Z,2250,
USGS,conoco,1999-04-11T04:00:00Z,1890,
USGS,conoco,1999-04-12T04:00:00Z,2180,
USGS,conoco,1999-04-13T04:00:00Z,1700,
USGS,conoco,1999-04-14T04:00:00Z,1400,
USGS,conoco,1999-04-15T04:00:00Z,1210,
USGS,conoco,1999-04-16T04:00:00Z,1250,
USGS,conoco,1999-04-17T04:00:00Z,1050,
USGS,conoco,1999-04-18T04:00:00Z,908,
USGS,conoco,1999-04-19T04:00:00Z,807,
USGS,conoco,1999-04-20T04:00:00Z,794,
USGS,conoco,1999-04-21T04:00:00Z,789,
USGS,conoco,1999-04-22T04:00:00Z,1050,
USGS,conoco,1999-04-23T04:00:00Z,1350,
USGS,conoco,1999-04-24T04:00:00Z,1340,
USGS,conoco,1999-04-25T04:00:00Z,1100,
USGS,conoco,1999-04-26T04:00:00Z,967,
USGS,conoco,1999-04-27T04:00:00Z,872,
USGS,conoco,1999-04-28T04:00:00Z,781,
USGS,conoco,1999-04-29T04:00:00Z,709,
USGS,conoco,1999-04-30T04:00:00Z,648,
USGS,conoco,1999-05-01T04:00:00Z,596,
USGS,conoco,1999-05-02T04:00:00Z,555,
USGS,conoco,1999-05-03T04:00:00Z,517,
USGS,conoco,1999-05-04T04:00:00Z,501,
USGS,conoco,1999-05-05T04:00:00Z,475,
USGS,conoco,1999-05-06T04:00:00Z,450,
USGS,conoco,1999-05-07T04:00:00Z,435,
USGS,conoco,1999-05-08T04:00:00Z,780,
USGS,conoco,1999-05-09T04:00:00Z,984,
USGS,conoco,1999-05-10T04:00:00Z,702,
USGS,conoco,1999-05-11T04:00:00Z,590,
USGS,conoco,1999-05-12T04:00:00Z,527,
USGS,conoco,1999-05-13T04:00:00Z,552,
USGS,conoco,1999-05-14T04:00:00Z,555,
USGS,conoco,1999-05-15T04:00:00Z,470,
USGS,conoco,1999-05-16T04:00:00Z,429,
USGS,conoco,1999-05-17T04:00:00Z,404,
USGS,conoco,1999-05-18T04:00:00Z,384,
USGS,conoco,1999-05-19T04:00:00Z,369,
USGS,conoco,1999-05-20T04:00:00Z,345,
USGS,conoco,1999-05-21T04:00:00Z,319,
USGS,conoco,1999-05-22T04:00:00Z,304,
USGS,conoco,1999-05-23T04:00:00Z,310,
USGS,conoco,1999-05-24T04:00:00Z,325,
USGS,conoco,1999-05-25T04:00:00Z,315,
USGS,conoco,1999-05-26T04:00:00Z,284,
USGS,conoco,1999-05-27T04:00:00Z,263,
USGS,conoco,1999-05-28T04:00:00Z,247,
USGS,conoco,1999-05-29T04:00:00Z,233,
USGS,conoco,1999-05-30T04:00:00Z,220,
USGS,conoco,1999-05-31T04:00:00Z,206,
USGS,conoco,1999-06-01T04:00:00Z,200,
USGS,conoco,1999-06-02T04:00:00Z,208,
USGS,conoco,1999-06-03T04:00:00Z,312,
USGS,conoco,1999-06-04T04:00:00Z,284,
USGS,conoco,1999-06-05T04:00:00Z,223,
USGS,conoco,1999-06-06T04:00:00Z,200,
USGS,conoco,1999-06-07T04:00:00Z,189,
USGS,conoco,1999-06-08T04:00:00Z,183,
USGS,conoco,1999-06-09T04:00:00Z,175,
USGS,conoco,1999-06-10T04:00:00Z,169,
USGS,conoco,1999-06-11T04:00:00Z,159,
USGS,conoco,1999-06-12T04:00:00Z,156,
USGS,conoco,1999-06-13T04:00:00Z,154,
USGS,conoco,1999-06-14T04:00:00Z,158,
USGS,conoco,1999-06-15T04:00:00Z,188,
USGS,conoco,1999-06-16T04:00:00Z,163,
USGS,conoco,1999-06-17T04:00:00Z,163,
USGS,conoco,1999-06-18T04:00:00Z,221,
USGS,conoco,1999-06-19T04:00:00Z,186,
USGS,conoco,1999-06-20T04:00:00Z,165,
USGS,conoco,1999-06-21T04:00:00Z,160,
USGS,conoco,1999-06-22T04:00:00Z,156,
USGS,conoco,1999-06-23T04:00:00Z,149,
USGS,conoco,1999-06-24T04:00:00Z,137,
USGS,conoco,1999-06-25T04:00:00Z,129,
USGS,conoco,1999-06-26T04:00:00Z,125,
USGS,conoco,1999-06-27T04:00:00Z,120,
USGS,conoco,1999-06-28T04:00:00Z,134,
USGS,conoco,1999-06-29T04:00:00Z,136,
USGS,conoco,1999-06-30T04:00:00Z,127,
USGS,conoco,1999-07-01T04:00:00Z,126,
USGS,conoco,1999-07-02T04:00:00Z,182,
USGS,conoco,1999-07-03T04:00:00Z,184,
USGS,conoco,1999-07-04T04:00:00Z,150,
USGS,conoco,1999-07-05T04:00:00Z,131,
USGS,conoco,1999-07-06T04:00:00Z,120,
USGS,conoco,1999-07-07T04:00:00Z,111,
USGS,conoco,1999-07-08T04:00:00Z,105,
USGS,conoco,1999-07-09T04:00:00Z,99,
USGS,conoco,1999-07-10T04:00:00Z,100,
USGS,conoco,1999-07-11T04:00:00Z,101,
USGS,conoco,1999-07-12T04:00:00Z,102,
USGS,conoco,1999-07-13T04:00:00Z,96,
USGS,conoco,1999-07-14T04:00:00Z,97,
USGS,conoco,1999-07-15T04:00:00Z,97,
USGS,conoco,1999-07-16T04:00:00Z,101,
USGS,conoco,1999-07-17T04:00:00Z,91,
USGS,conoco,1999-07-18T04:00:00Z,80,
USGS,conoco,1999-07-19T04:00:00Z,83,
USGS,conoco,1999-07-20T04:00:00Z,84,
USGS,conoco,1999-07-21T04:00:00Z,86,
USGS,conoco,1999-07-22T04:00:00Z,103,
USGS,conoco,1999-07-23T04:00:00Z,100,
USGS,conoco,1999-07-24T04:00:00Z,96,
USGS,conoco,1999-07-25T04:00:00Z,104,
USGS,conoco,1999-07-26T04:00:00Z,104,
USGS,conoco,1999-07-27T04:00:00Z,93,
USGS,conoco,1999-07-28T04:00:00Z,90,
USGS,conoco,1999-07-29T04:00:00Z,89,
USGS,conoco,1999-07-30T04:00:00Z,84,
USGS,conoco,1999-07-31T04:00:00Z,83,
USGS,conoco,1999-08-01T04:00:00Z,105,
USGS,conoco,1999-08-02T04:00:00Z,114,
USGS,conoco,1999-08-03T04:00:00Z,96,
USGS,conoco,1999-08-04T04:00:00Z,89,
USGS,conoco,1999-08-05T04:00:00Z,86,
USGS,conoco,1999-08-06T04:00:00Z,80,
USGS,conoco,1999-08-07T04:00:00Z,76,
USGS,conoco,1999-08-08T04:00:00Z,76,
USGS,conoco,1999-08-09T04:00:00Z,82,
USGS,conoco,1999-08-10T04:00:00Z,78,
USGS,conoco,1999-08-11T04:00:00Z,75,
USGS,conoco,1999-08-12T04:00:00Z,76,
USGS,conoco,1999-08-13T04:00:00Z,73,
USGS,conoco,1999-08-14T04:00:00Z,71,
USGS,conoco,1999-08-15T04:00:00Z,70,
USGS,conoco,1999-08-16T04:00:00Z,82,
USGS,conoco,1999-08-17T04:00:00Z,72,
USGS,conoco,1999-08-18T04:00:00Z,68,
USGS,conoco,1999-08-19T04:00:00Z,66,
USGS,conoco,1999-08-20T04:00:00Z,84,
USGS,conoco,1999-08-21T04:00:00Z,174,
USGS,conoco,1999-08-22T04:00:00Z,142,
USGS,conoco,1999-08-23T04:00:00Z,105,
USGS,conoco,1999-08-24T04:00:00Z,97,
USGS,conoco,1999-08-25T04:00:00Z,151,
USGS,conoco,1999-08-26T04:00:00Z,168,
USGS,conoco,1999-08-27T04:00:00Z,168,
USGS,conoco,1999-08-28T04:00:00Z,148,
USGS,conoco,1999-08-29T04:00:00Z,133,
USGS,conoco,1999-08-30T04:00:00Z,114,
USGS,conoco,1999-08-31T04:00:00Z,100,
USGS,conoco,1999-09-01T04:00:00Z,93,
USGS,conoco,1999-09-02T04:00:00Z,87,
USGS,conoco,1999-09-03T04:00:00Z,83,
USGS,conoco,1999-09-04T04:00:00Z,81,
USGS,conoco,1999-09-05T04:00:00Z,84,
USGS,conoco,1999-09-06T04:00:00Z,126,
USGS,conoco,1999-09-07T04:00:00Z,217,
USGS,conoco,1999-09-08T04:00:00Z,259,
USGS,conoco,1999-09-09T04:00:00Z,177,
USGS,conoco,1999-09-10T04:00:00Z,147,
USGS,conoco,1999-09-11T04:00:00Z,140,
USGS,conoco,1999-09-12T04:00:00Z,115,
USGS,conoco,1999-09-13T04:00:00Z,105,
USGS,conoco,1999-09-14T04:00:00Z,100,
USGS,conoco,1999-09-15T04:00:00Z,103,
USGS,conoco,1999-09-16T04:00:00Z,282,
USGS,conoco,1999-09-17T04:00:00Z,811,
USGS,conoco,1999-09-18T04:00:00Z,442,
USGS,conoco,1999-09-19T04:00:00Z,271,
USGS,conoco,1999-09-20T04:00:00Z,211,
USGS,conoco,1999-09-21T04:00:00Z,198,
USGS,conoco,1999-09-22T04:00:00Z,198,
USGS,conoco,1999-09-23T04:00:00Z,175,
USGS,conoco,1999-09-24T04:00:00Z,155,
USGS,conoco,1999-09-25T04:00:00Z,137,
USGS,conoco,1999-09-26T04:00:00Z,125,
USGS,conoco,1999-09-27T04:00:00Z,118,
USGS,conoco,1999-09-28T04:00:00Z,145,
USGS,conoco,1999-09-29T04:00:00Z,448,
USGS,conoco,1999-09-30T04:00:00Z,2610,
USGS,conoco,1999-10-01T04:00:00Z,1890,
USGS,conoco,1999-10-02T04:00:00Z,895,
USGS,conoco,1999-10-03T04:00:00Z,621,
USGS,conoco,1999-10-04T04:00:00Z,560,
USGS,conoco,1999-10-05T04:00:00Z,746,
USGS,conoco,1999-10-06T04:00:00Z,657,
USGS,conoco,1999-10-07T04:00:00Z,492,
USGS,conoco,1999-10-08T04:00:00Z,406,
USGS,conoco,1999-10-09T04:00:00Z,355,
USGS,conoco,1999-10-10T04:00:00Z,969,
USGS,conoco,1999-10-11T04:00:00Z,1360,
USGS,conoco,1999-10-12T04:00:00Z,866,
USGS,conoco,1999-10-13T04:00:00Z,654,
USGS,conoco,1999-10-14T04:00:00Z,606,
USGS,conoco,1999-10-15T04:00:00Z,515,
USGS,conoco,1999-10-16T04:00:00Z,433,
USGS,conoco,1999-10-17T04:00:00Z,388,
USGS,conoco,1999-10-18T04:00:00Z,354,
USGS,conoco,1999-10-19T04:00:00Z,318,
USGS,conoco,1999-10-20T04:00:00Z,308,
USGS,conoco,1999-10-21T04:00:00Z,310,
USGS,conoco,1999-10-22T04:00:00Z,286,
USGS,conoco,1999-10-23T04:00:00Z,265,
USGS,conoco,1999-10-24T04:00:00Z,245,
USGS,conoco,1999-10-25T04:00:00Z,231,
USGS,conoco,1999-10-26T04:00:00Z,221,
USGS,conoco,1999-10-27T04:00:00Z,211,
USGS,conoco,1999-10-28T04:00:00Z,200,
USGS,conoco,1999-10-29T04:00:00Z,193,
USGS,conoco,1999-10-30T04:00:00Z,190,
USGS,conoco,1999-10-31T04:00:00Z,184,
USGS,conoco,1999-11-01T05:00:00Z,180,
USGS,conoco,1999-11-02T05:00:00Z,185,
USGS,conoco,1999-11-03T05:00:00Z,298,
USGS,conoco,1999-11-04T05:00:00Z,355,
USGS,conoco,1999-11-05T05:00:00Z,255,
USGS,conoco,1999-11-06T05:00:00Z,222,
USGS,conoco,1999-11-07T05:00:00Z,206,
USGS,conoco,1999-11-08T05:00:00Z,195,
USGS,conoco,1999-11-09T05:00:00Z,190,
USGS,conoco,1999-11-10T05:00:00Z,187,
USGS,conoco,1999-11-11T05:00:00Z,184,
USGS,conoco,1999-11-12T05:00:00Z,179,
USGS,conoco,1999-11-13T05:00:00Z,173,
USGS,conoco,1999-11-14T05:00:00Z,172,
USGS,conoco,1999-11-15T05:00:00Z,166,
USGS,conoco,1999-11-16T05:00:00Z,164,
USGS,conoco,1999-11-17T05:00:00Z,159,
USGS,conoco,1999-11-18T05:00:00Z,155,
USGS,conoco,1999-11-19T05:00:00Z,155,
USGS,conoco,1999-11-20T05:00:00Z,154,
USGS,conoco,1999-11-21T05:00:00Z,157,
USGS,conoco,1999-11-22T05:00:00Z,156,
USGS,conoco,1999-11-23T05:00:00Z,155,
USGS,conoco,1999-11-24T05:00:00Z,153,
USGS,conoco,1999-11-25T05:00:00Z,159,
USGS,conoco,1999-11-26T05:00:00Z,212,
USGS,conoco,1999-11-27T05:00:00Z,1070,
USGS,conoco,1999-11-28T05:00:00Z,782,
USGS,conoco,1999-11-29T05:00:00Z,544,
USGS,conoco,1999-11-30T05:00:00Z,439,
USGS,conoco,1999-12-01T05:00:00Z,373,
USGS,conoco,1999-12-02T05:00:00Z,333,
USGS,conoco,1999-12-03T05:00:00Z,308,
USGS,conoco,1999-12-04T05:00:00Z,288,
USGS,conoco,1999-12-05T05:00:00Z,269,
USGS,conoco,1999-12-06T05:00:00Z,267,
USGS,conoco,1999-12-07T05:00:00Z,265,
USGS,conoco,1999-12-08T05:00:00Z,246,
USGS,conoco,1999-12-09T05:00:00Z,227,
USGS,conoco,1999-12-10T05:00:00Z,234,
USGS,conoco,1999-12-11T05:00:00Z,293,
USGS,conoco,1999-12-12T05:00:00Z,272,
USGS,conoco,1999-12-13T05:00:00Z,251,
USGS,conoco,1999-12-14T05:00:00Z,595,
USGS,conoco,1999-12-15T05:00:00Z,1730,
USGS,conoco,1999-12-16T05:00:00Z,1090,
USGS,conoco,1999-12-17T05:00:00Z,798,
USGS,conoco,1999-12-18T05:00:00Z,650,
USGS,conoco,1999-12-19T05:00:00Z,551,
USGS,conoco,1999-12-20T05:00:00Z,502,
USGS,conoco,1999-12-21T05:00:00Z,635,
USGS,conoco,1999-12-22T05:00:00Z,567,
USGS,conoco,1999-12-23T05:00:00Z,490,
USGS,conoco,1999-12-24T05:00:00Z,446,
USGS,conoco,1999-12-25T05:00:00Z,403,
USGS,conoco,1999-12-26T05:00:00Z,389,
USGS,conoco,1999-12-27T05:00:00Z,377,
USGS,conoco,1999-12-28T05:00:00Z,348,
USGS,conoco,1999-12-29T05:00:00Z,327,
USGS,conoco,1999-12-30T05:00:00Z,307,
USGS,conoco,1999-12-31T05:00:00Z,297,
USGS,conoco,2000-01-01T05:00:00Z,286,
USGS,conoco,2000-01-02T05:00:00Z,269,
USGS,conoco,2000-01-03T05:00:00Z,264,
USGS,conoco,2000-01-04T05:00:00Z,262,
USGS,conoco,2000-01-05T05:00:00Z,258,
USGS,conoco,2000-01-06T05:00:00Z,240,
USGS,conoco,2000-01-07T05:00:00Z,225,
USGS,conoco,2000-01-08T05:00:00Z,218,
USGS,conoco,2000-01-09T05:00:00Z,214,
USGS,conoco,2000-01-10T05:00:00Z,227,
USGS,conoco,2000-01-11T05:00:00Z,335,
USGS,conoco,2000-01-12T05:00:00Z,343,
USGS,conoco,2000-01-13T05:00:00Z,293,
USGS,conoco,2000-01-14T05:00:00Z,262,
USGS,conoco,2000-01-15T05:00:00Z,230,
USGS,conoco,2000-01-16T05:00:00Z,244,
USGS,conoco,2000-01-17T05:00:00Z,211,
USGS,conoco,2000-01-18T05:00:00Z,191,
USGS,conoco,2000-01-19T05:00:00Z,190,
USGS,conoco,2000-01-20T05:00:00Z,180,
USGS,conoco,2000-01-21T05:00:00Z,170,
USGS,conoco,2000-01-22T05:00:00Z,160,
USGS,conoco,2000-01-23T05:00:00Z,160,
USGS,conoco,2000-01-24T05:00:00Z,155,
USGS,conoco,2000-01-25T05:00:00Z,150,
USGS,conoco,2000-01-26T05:00:00Z,150,
USGS,conoco,2000-01-27T05:00:00Z,150,
USGS,conoco,2000-01-28T05:00:00Z,148,
USGS,conoco,2000-01-29T05:00:00Z,148,
USGS,conoco,2000-01-30T05:00:00Z,148,
USGS,conoco,2000-01-31T05:00:00Z,146,
USGS,conoco,2000-02-01T05:00:00Z,146,
USGS,conoco,2000-02-02T05:00:00Z,145,
USGS,conoco,2000-02-03T05:00:00Z,145,
USGS,conoco,2000-02-04T05:00:00Z,144,
USGS,conoco,2000-02-05T05:00:00Z,143,
USGS,conoco,2000-02-06T05:00:00Z,143,
USGS,conoco,2000-02-07T05:00:00Z,142,
USGS,conoco,2000-02-08T05:00:00Z,142,
USGS,conoco,2000-02-09T05:00:00Z,140,
USGS,conoco,2000-02-10T05:00:00Z,140,
USGS,conoco,2000-02-11T05:00:00Z,300,
USGS,conoco,2000-02-12T05:00:00Z,400,
USGS,conoco,2000-02-13T05:00:00Z,430,
USGS,conoco,2000-02-14T05:00:00Z,450,
USGS,conoco,2000-02-15T05:00:00Z,530,
USGS,conoco,2000-02-16T05:00:00Z,500,
USGS,conoco,2000-02-17T05:00:00Z,520,
USGS,conoco,2000-02-18T05:00:00Z,852,
USGS,conoco,2000-02-19T05:00:00Z,1510,
USGS,conoco,2000-02-20T05:00:00Z,1650,
USGS,conoco,2000-02-21T05:00:00Z,1450,
USGS,conoco,2000-02-22T05:00:00Z,1340,
USGS,conoco,2000-02-23T05:00:00Z,1250,
USGS,conoco,2000-02-24T05:00:00Z,1180,
USGS,conoco,2000-02-25T05:00:00Z,1120,
USGS,conoco,2000-02-26T05:00:00Z,1050,
USGS,conoco,2000-02-27T05:00:00Z,941,
USGS,conoco,2000-02-28T05:00:00Z,1450,
USGS,conoco,2000-02-29T05:00:00Z,1450,
USGS,conoco,2000-03-01T05:00:00Z,1210,
USGS,conoco,2000-03-02T05:00:00Z,1090,
USGS,conoco,2000-03-03T05:00:00Z,948,
USGS,conoco,2000-03-04T05:00:00Z,837,
USGS,conoco,2000-03-05T05:00:00Z,758,
USGS,conoco,2000-03-06T05:00:00Z,684,
USGS,conoco,2000-03-07T05:00:00Z,620,
USGS,conoco,2000-03-08T05:00:00Z,578,
USGS,conoco,2000-03-09T05:00:00Z,547,
USGS,conoco,2000-03-10T05:00:00Z,514,
USGS,conoco,2000-03-11T05:00:00Z,529,
USGS,conoco,2000-03-12T05:00:00Z,2290,
USGS,conoco,2000-03-13T05:00:00Z,1820,
USGS,conoco,2000-03-14T05:00:00Z,1280,
USGS,conoco,2000-03-15T05:00:00Z,1060,
USGS,conoco,2000-03-16T05:00:00Z,925,
USGS,conoco,2000-03-17T05:00:00Z,938,
USGS,conoco,2000-03-18T05:00:00Z,859,
USGS,conoco,2000-03-19T05:00:00Z,730,
USGS,conoco,2000-03-20T05:00:00Z,675,
USGS,conoco,2000-03-21T05:00:00Z,1310,
USGS,conoco,2000-03-22T05:00:00Z,4960,
USGS,conoco,2000-03-23T05:00:00Z,2840,
USGS,conoco,2000-03-24T05:00:00Z,1970,
USGS,conoco,2000-03-25T05:00:00Z,1590,
USGS,conoco,2000-03-26T05:00:00Z,1370,
USGS,conoco,2000-03-27T05:00:00Z,1170,
USGS,conoco,2000-03-28T05:00:00Z,1100,
USGS,conoco,2000-03-29T05:00:00Z,1020,
USGS,conoco,2000-03-30T05:00:00Z,879,
USGS,conoco,2000-03-31T05:00:00Z,777,
USGS,conoco,2000-04-01T05:00:00Z,704,
USGS,conoco,2000-04-02T05:00:00Z,654,
USGS,conoco,2000-04-03T04:00:00Z,631,
USGS,conoco,2000-04-04T04:00:00Z,959,
USGS,conoco,2000-04-05T04:00:00Z,1030,
USGS,conoco,2000-04-06T04:00:00Z,821,
USGS,conoco,2000-04-07T04:00:00Z,730,
USGS,conoco,2000-04-08T04:00:00Z,686,
USGS,conoco,2000-04-09T04:00:00Z,884,
USGS,conoco,2000-04-10T04:00:00Z,854,
USGS,conoco,2000-04-11T04:00:00Z,731,
USGS,conoco,2000-04-12T04:00:00Z,689,
USGS,conoco,2000-04-13T04:00:00Z,638,
USGS,conoco,2000-04-14T04:00:00Z,594,
USGS,conoco,2000-04-15T04:00:00Z,564,
USGS,conoco,2000-04-16T04:00:00Z,544,
USGS,conoco,2000-04-17T04:00:00Z,584,
USGS,conoco,2000-04-18T04:00:00Z,855,
USGS,conoco,2000-04-19T04:00:00Z,1560,
USGS,conoco,2000-04-20T04:00:00Z,1210,
USGS,conoco,2000-04-21T04:00:00Z,1190,
USGS,conoco,2000-04-22T04:00:00Z,1940,
USGS,conoco,2000-04-23T04:00:00Z,2330,
USGS,conoco,2000-04-24T04:00:00Z,1820,
USGS,conoco,2000-04-25T04:00:00Z,1470,
USGS,conoco,2000-04-26T04:00:00Z,1250,
USGS,conoco,2000-04-27T04:00:00Z,1100,
USGS,conoco,2000-04-28T04:00:00Z,987,
USGS,conoco,2000-04-29T04:00:00Z,871,
USGS,conoco,2000-04-30T04:00:00Z,774,
USGS,conoco,2000-05-01T04:00:00Z,696,
USGS,conoco,2000-05-02T04:00:00Z,663,
USGS,conoco,2000-05-03T04:00:00Z,619,
USGS,conoco,2000-05-04T04:00:00Z,557,
USGS,conoco,2000-05-05T04:00:00Z,527,
USGS,conoco,2000-05-06T04:00:00Z,501,
USGS,conoco,2000-05-07T04:00:00Z,481,
USGS,conoco,2000-05-08T04:00:00Z,444,
USGS,conoco,2000-05-09T04:00:00Z,415,
USGS,conoco,2000-05-10T04:00:00Z,401,
USGS,conoco,2000-05-11T04:00:00Z,379,
USGS,conoco,2000-05-12T04:00:00Z,354,
USGS,conoco,2000-05-13T04:00:00Z,337,
USGS,conoco,2000-05-14T04:00:00Z,345,
USGS,conoco,2000-05-15T04:00:00Z,348,
USGS,conoco,2000-05-16T04:00:00Z,304,
USGS,conoco,2000-05-17T04:00:00Z,285,
USGS,conoco,2000-05-18T04:00:00Z,274,
USGS,conoco,2000-05-19T04:00:00Z,310,
USGS,conoco,2000-05-20T04:00:00Z,403,
USGS,conoco,2000-05-21T04:00:00Z,472,
USGS,conoco,2000-05-22T04:00:00Z,459,
USGS,conoco,2000-05-23T04:00:00Z,670,
USGS,conoco,2000-05-24T04:00:00Z,981,
USGS,conoco,2000-05-25T04:00:00Z,979,
USGS,conoco,2000-05-26T04:00:00Z,683,
USGS,conoco,2000-05-27T04:00:00Z,566,
USGS,conoco,2000-05-28T04:00:00Z,656,
USGS,conoco,2000-05-29T04:00:00Z,1360,
USGS,conoco,2000-05-30T04:00:00Z,1000,
USGS,conoco,2000-05-31T04:00:00Z,766,
USGS,conoco,2000-06-01T04:00:00Z,651,
USGS,conoco,2000-06-02T04:00:00Z,573,
USGS,conoco,2000-06-03T04:00:00Z,517,
USGS,conoco,2000-06-04T04:00:00Z,461,
USGS,conoco,2000-06-05T04:00:00Z,432,
USGS,conoco,2000-06-06T04:00:00Z,759,
USGS,conoco,2000-06-07T04:00:00Z,901,
USGS,conoco,2000-06-08T04:00:00Z,637,
USGS,conoco,2000-06-09T04:00:00Z,542,
USGS,conoco,2000-06-10T04:00:00Z,477,
USGS,conoco,2000-06-11T04:00:00Z,427,
USGS,conoco,2000-06-12T04:00:00Z,398,
USGS,conoco,2000-06-13T04:00:00Z,466,
USGS,conoco,2000-06-14T04:00:00Z,439,
USGS,conoco,2000-06-15T04:00:00Z,445,
USGS,conoco,2000-06-16T04:00:00Z,511,
USGS,conoco,2000-06-17T04:00:00Z,998,
USGS,conoco,2000-06-18T04:00:00Z,784,
